	Ano do Calendário	Programa	Nome do PPG	Área de Avaliação	IES Sigla	IES Nome	Nome Docente	Ano Titulação	Regime de Trabalho	Projetos Minter Dinter	Categoria	Início da Categoria	Fim da Categoria	Carga Horária
3573	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	CARLOS HENRYQUE POMPEU GOMES	2018	Parcial		PERMANENTE	01/02/2019		10
3574	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	EDUARDO JOSE GONCALVES DE OLIVEIRA	2017	Parcial		PERMANENTE	02/06/2018		10
3575	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	ERIKA CAVALCANTI MADEIRA CAMPOS	2016	Parcial		PERMANENTE	01/08/2017		10
3576	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	FELIPE SILVA FERRAZ	2016	Parcial		PERMANENTE	24/10/2014		4
3577	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	FILIPE CARLOS DE ALBUQUERQUE CALEGARIO	2017	Parcial		COLABORADOR	24/10/2014	01/08/2019	4
3578	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	HAIDEE CRISTINA CAMARA LIMA	2017	Parcial		PERMANENTE	02/04/2019		10
3579	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	HELDA OLIVEIRA BARROS	2017	Parcial		PERMANENTE	20/05/2018		10
3580	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	JACQUES WALLER BARCIA JUNIOR	2018	Parcial		COLABORADOR	01/06/2015	02/02/2019	10
3581	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	JACQUES WALLER BARCIA JUNIOR	2018	Parcial		PERMANENTE	11/02/2019	06/08/2019	4
3582	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	JOSE CARLOS PORTO ARCOVERDE JUNIOR	2018	Parcial		PERMANENTE	01/04/2019		10
3583	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	LEONARDO AUGUSTO GOMEZ CASTILLO	2004	Parcial		COLABORADOR	08/11/2014	30/09/2019	4
3584	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	LUCIANO ROGERIO DE LEMOS MEIRA	1991	Parcial		COLABORADOR	21/08/2015		4
3585	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	LUIZ FRANCISCO ALVES DE ARAUJO	2015	Parcial		PERMANENTE	01/06/2015		10
3586	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	MARCELLO CALDAS BRESSAN	2017	Parcial		PERMANENTE	01/07/2017		10
3587	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	MARCELO PENHA	2012	Parcial		COLABORADOR	02/08/2017		4
3588	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	MELISSA BARBOSA PONTES	2009	Parcial		PERMANENTE	01/04/2019		10
3589	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	NILSON VALDEVINO SOARES	2019	Parcial		PERMANENTE	09/09/2019		4
3590	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	RODRIGO LUIZ CARNEIRO DE SOUZA	2017	Parcial		PERMANENTE	02/04/2019		10
3591	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	TIAGO GUEDES FERREIRA BARROS	2007	Parcial		PERMANENTE	01/06/2015		10
3592	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	VIRGINIA CARVALHO CHALEGRE	2011	Parcial		COLABORADOR	09/04/2015		10
3593	2019	25019015002P6	DESIGN	ARQUITETURA, URBANISMO E DESIGN	CESAR	CENTRO DE ESTUDOS E SISTEMAS AVANÇADOS DO RECIFE (PE)	WALQUIRIA CASTELO BRANCO LINS	2010	Parcial		PERMANENTE	24/10/2014		4
3594	2019	31001017172P3	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UFRJ	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	ANA KARLA FREIRE DE OLIVEIRA	2011	Dedicação Exclusiva		PERMANENTE	02/08/2017		20
3595	2019	31001017172P3	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UFRJ	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	ANDRE FABIO VILLAS BOAS	2002	Dedicação Exclusiva		PERMANENTE	01/08/2017		20
3596	2019	31001017172P3	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UFRJ	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	BEANY GUIMARAES MONTEIRO	2004	Dedicação Exclusiva		PERMANENTE	01/08/2017		20
3597	2019	31001017172P3	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UFRJ	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	CLAUDIA ROCHA MOURTHE	2008	Dedicação Exclusiva		PERMANENTE	01/08/2017		20
3598	2019	31001017172P3	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UFRJ	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	DORIS CLARA KOSMINSKY	2008	Dedicação Exclusiva		PERMANENTE	01/08/2017		20
3599	2019	31001017172P3	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UFRJ	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	FERNANDA DE ABREU CARDOSO	2010	Dedicação Exclusiva		PERMANENTE	01/08/2017		20
3600	2019	31001017172P3	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UFRJ	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	IRENE DE MENDONCA PEIXOTO	2016	Dedicação Exclusiva		PERMANENTE	01/08/2017		20
3601	2019	31001017172P3	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UFRJ	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	JOFRE SILVA	1999	Dedicação Exclusiva		PERMANENTE	01/08/2017		20
3602	2019	31001017172P3	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UFRJ	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	JULIE DE ARAUJO PIRES	2010	Dedicação Exclusiva		PERMANENTE	01/08/2017		20
3603	2019	31001017172P3	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UFRJ	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	LARISSA CARDOSO FERES ELIAS	2009	Dedicação Exclusiva		COLABORADOR	20/06/2019		20
3604	2019	31001017172P3	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UFRJ	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	LEONARDO VENTAPANE PINTO DE CARVALHO	2013	Dedicação Exclusiva		PERMANENTE	01/08/2017		20
3605	2019	31001017172P3	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UFRJ	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	MADALENA RIBEIRO GRIMALDI	2005	Dedicação Exclusiva		PERMANENTE	01/08/2017		20
3606	2019	31001017172P3	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UFRJ	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	MADSON LUIS GOMES DE OLIVEIRA	2010	Dedicação Exclusiva		PERMANENTE	01/08/2017		20
3607	2019	31001017172P3	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UFRJ	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	MARCELO GONCALVES RIBEIRO	2009	Dedicação Exclusiva		PERMANENTE	01/08/2017		20
3608	2019	31001017172P3	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UFRJ	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	MARCUS VINICIUS DE PAULA	2008	Dedicação Exclusiva		PERMANENTE	01/08/2017		20
3609	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	ANDRE LUIZ CARVALHO CARDOSO	2011	Dedicação Exclusiva		PERMANENTE	14/12/2019		20
3610	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	ANDRE LUIZ CARVALHO CARDOSO	2011	Dedicação Exclusiva		COLABORADOR	10/01/2018	12/12/2019	20
3611	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	ANDRE RIBEIRO DE OLIVEIRA	2010	Integral		PERMANENTE	02/03/2017		20
3612	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	ANDRE SOARES MONAT	1993	Integral		PERMANENTE	01/02/2009		20
3613	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	BARBARA PECCEI SZANIECKI	2010	Parcial		PERMANENTE	11/02/2015		20
3614	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	BIANCA MARIA REGO MARTINS	2016	Dedicação Exclusiva		PERMANENTE	02/06/2019		20
3615	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	DANIEL BITTENCOURT PORTUGAL	2015	Integral		PERMANENTE	30/10/2017		20
3616	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	FERNANDO DEL CARO SECOMANDI	2012	Integral		PERMANENTE	01/07/2015		20
3617	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	FERNANDO REISZEL PEREIRA	1999	Integral		PERMANENTE	01/08/2009		20
3618	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	GUILHERME SILVA DA CUNHA LIMA	1993	Parcial		COLABORADOR	16/03/2015	20/04/2019	10
3619	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	JOAO DE SOUZA LEITE	2006	Integral		PERMANENTE	01/02/2005		20
3620	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	JORGE LUCIO DE CAMPOS	1992	Dedicação Exclusiva		PERMANENTE	01/02/2009		20
3621	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	LIGIA MARIA SAMPAIO DE MEDEIROS	2002	Integral		PERMANENTE	10/03/2012		20
3622	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	LUCY CARLINDA DA ROCHA DE NIEMEYER	2002	Integral		COLABORADOR	22/04/2018		20
3623	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	LUIZ ANTONIO VIDAL DE NEGREIROS GOMES	1999	Dedicação Exclusiva		PERMANENTE	07/04/2014		20
3624	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	MARCOS ANDRE FRANCO MARTINS	2009	Integral		PERMANENTE	01/02/2010		20
3625	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	RICARDO ARTUR PEREIRA CARVALHO	2012	Integral		PERMANENTE	06/03/2017		20
3626	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	SYDNEY FERNANDES DE FREITAS	1999	Integral		PERMANENTE	01/02/2009		20
3627	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	WASHINGTON DIAS LESSA	1998	Integral		PERMANENTE	01/02/2005		20
3628	2019	31004016041P5	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UERJ	UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO	ZOY ANASTASSAKIS	2011	Integral		PERMANENTE	01/01/2015		20
3629	2019	31005012027P9	DESIGN	ARQUITETURA, URBANISMO E DESIGN	PUC-RIO	PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO	ALBERTO CIPINIUK	1990	Integral		PERMANENTE	01/01/1994		40
3630	2019	31005012027P9	DESIGN	ARQUITETURA, URBANISMO E DESIGN	PUC-RIO	PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO	ALFREDO JEFFERSON DE OLIVEIRA	2000	Integral		PERMANENTE	01/01/1994		30
3631	2019	31005012027P9	DESIGN	ARQUITETURA, URBANISMO E DESIGN	PUC-RIO	PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO	CARLOS EDUARDO FELIX DA COSTA	2013	Integral		PERMANENTE	03/01/2017		40
3632	2019	31005012027P9	DESIGN	ARQUITETURA, URBANISMO E DESIGN	PUC-RIO	PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO	CLAUDIA RENATA MONT ALVAO BASTOS RODRIGUES	2001	Integral		PERMANENTE	01/02/2001		40
3633	2019	31005012027P9	DESIGN	ARQUITETURA, URBANISMO E DESIGN	PUC-RIO	PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO	CLAUDIO FREITAS DE MAGALHAES	2003	Dedicação Exclusiva		PERMANENTE	01/01/1994		40
3634	2019	31005012027P9	DESIGN	ARQUITETURA, URBANISMO E DESIGN	PUC-RIO	PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO	DENISE BERRUEZO PORTINARI	1998	Integral		PERMANENTE	01/02/1998		40
3635	2019	31005012027P9	DESIGN	ARQUITETURA, URBANISMO E DESIGN	PUC-RIO	PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO	JACKELINE LIMA FARBIARZ	2001	Integral		PERMANENTE	01/02/1997		40
3636	2019	31005012027P9	DESIGN	ARQUITETURA, URBANISMO E DESIGN	PUC-RIO	PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO	JORGE ROBERTO LOPES DOS SANTOS	2019	Integral		PERMANENTE	01/02/2011		40
3637	2019	31005012027P9	DESIGN	ARQUITETURA, URBANISMO E DESIGN	PUC-RIO	PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO	JOSE LUIZ MENDES RIPPER	1958	Integral		PERMANENTE	01/01/1994		40
3638	2019	31005012027P9	DESIGN	ARQUITETURA, URBANISMO E DESIGN	PUC-RIO	PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO	LUIZ ANTONIO LUZIO COELHO	1989	Integral		PERMANENTE	01/01/1994		40
3639	2019	31005012027P9	DESIGN	ARQUITETURA, URBANISMO E DESIGN	PUC-RIO	PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO	LUIZA NOVAES	2007	Integral		PERMANENTE	01/01/1994		40
3640	2019	31005012027P9	DESIGN	ARQUITETURA, URBANISMO E DESIGN	PUC-RIO	PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO	MARIA MANUELA RUPP QUARESMA	2010	Integral		PERMANENTE	03/09/2010		40
3641	2019	31005012027P9	DESIGN	ARQUITETURA, URBANISMO E DESIGN	PUC-RIO	PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO	NILTON GONCALVES GAMBA JUNIOR	2004	Integral		PERMANENTE	01/02/2006		40
3642	2019	31005012027P9	DESIGN	ARQUITETURA, URBANISMO E DESIGN	PUC-RIO	PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO	REJANE SPITZ	1993	Integral		PERMANENTE	01/01/1994		40
3643	2019	31005012027P9	DESIGN	ARQUITETURA, URBANISMO E DESIGN	PUC-RIO	PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO	RITA MARIA DE SOUZA COUTO	1997	Integral		PERMANENTE	01/01/1994		40
3644	2019	31005012027P9	DESIGN	ARQUITETURA, URBANISMO E DESIGN	PUC-RIO	PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO	VERA LUCIA MOREIRA DOS SANTOS NOJIMA	1992	Integral		PERMANENTE	01/02/1998		40
3645	2019	31005012027P9	DESIGN	ARQUITETURA, URBANISMO E DESIGN	PUC-RIO	PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO	VERA MARIA MARSICANO DAMAZIO	2005	Integral		PERMANENTE	01/01/1994		40
3646	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	ANDERSON ANTONIO HORTA	2015	Parcial		COLABORADOR	02/08/2019		20
3647	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	ANGELICA OLIVEIRA ADVERSE	2016	Parcial		COLABORADOR	08/03/2018	11/02/2019	20
3648	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	CAROLINE SALVAN PAGNAN	2018	Parcial		COLABORADOR	02/08/2019		20
3649	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	DIJON MORAES JUNIOR	2003	Integral		PERMANENTE	02/01/2009		40
3650	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	EDSON JOSE CARPINTERO REZENDE	2011	Integral		PERMANENTE	01/04/2015		30
3651	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	EDUARDO ROMEIRO FILHO	1997	Integral		PERMANENTE	01/07/2015		25
3652	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	ELIANE AYRES	2006	Integral		PERMANENTE	02/01/2009		20
3653	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	GERALDO COELHO LIMA JUNIOR	2016	Parcial		COLABORADOR	02/08/2019		20
3654	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	IARA SOUSA CASTRO	2010	Parcial		PERMANENTE	18/05/2019		20
3655	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	IARA SOUSA CASTRO	2010	Parcial		COLABORADOR	08/03/2018	17/05/2019	20
3656	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	JAIRO JOSE DRUMMOND CAMARA	1993	Integral		PERMANENTE	01/01/2009	30/04/2019	20
3657	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	JULIANA DE OLIVEIRA ROCHA FRANCO	2014	Parcial		PERMANENTE	18/05/2019		20
3658	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	JULIANA DE OLIVEIRA ROCHA FRANCO	2014	Parcial		COLABORADOR	01/08/2018	17/05/2019	20
3659	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	KATIA ANDREA CARVALHAES PEGO	2016	Parcial		PERMANENTE	18/05/2019		20
3660	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	KATIA ANDREA CARVALHAES PEGO	2016	Parcial		COLABORADOR	08/03/2018	17/05/2019	20
3661	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	MARCELINA DAS GRACAS DE ALMEIDA	2007	Integral		PERMANENTE	02/01/2009		40
3662	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	MARIA REGINA ALVARES CORREIA DIAS	2009	Integral		PERMANENTE	04/01/2010		40
3663	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	RITA APARECIDA DA CONCEICAO RIBEIRO	2008	Integral		PERMANENTE	02/01/2009		40
3664	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	RITA DE CASTRO ENGLER	1993	Integral		PERMANENTE	02/01/2009		40
3665	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	ROSEMARY DO BOM CONSELHO SALES	2008	Integral		PERMANENTE	02/01/2009		40
3666	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	SEBASTIANA LUIZA BRAGANCA LANA	1997	Integral		PERMANENTE	02/01/2009		20
3667	2019	32025017002P2	DESIGN	ARQUITETURA, URBANISMO E DESIGN	UEMG	UNIVERSIDADE DO ESTADO DE MINAS GERAIS	SERGIO ANTONIO SILVA	2006	Integral		PERMANENTE	02/01/2009		40
3668	2019	33002010249P8	DESIGN	ARQUITETURA, URBANISMO E DESIGN	USP	UNIVERSIDADE DE SÃO PAULO	ALESSANDRO VENTURA	2000	Parcial		COLABORADOR	01/03/2017		4
3669	2019	33002010249P8	DESIGN	ARQUITETURA, URBANISMO E DESIGN	USP	UNIVERSIDADE DE SÃO PAULO	ANDRE LEME FLEURY	2007	Integral		PERMANENTE	01/03/2017		40
3670	2019	33002010249P8	DESIGN	ARQUITETURA, URBANISMO E DESIGN	USP	UNIVERSIDADE DE SÃO PAULO	CIBELE HADDAD TARALLI	1994	Parcial		PERMANENTE	01/03/2017		24
3671	2019	33002010249P8	DESIGN	ARQUITETURA, URBANISMO E DESIGN	USP	UNIVERSIDADE DE SÃO PAULO	CLICE DE TOLEDO SANJAR MAZZILLI	2003	Dedicação Exclusiva		PERMANENTE	01/03/2017		20
3672	2019	33002010249P8	DESIGN	ARQUITETURA, URBANISMO E DESIGN	USP	UNIVERSIDADE DE SÃO PAULO	CRISTIANE AUN BERTOLDI	2005	Dedicação Exclusiva		PERMANENTE	01/03/2017		20
3673	2019	33002010249P8	DESIGN	ARQUITETURA, URBANISMO E DESIGN	USP	UNIVERSIDADE DE SÃO PAULO	CYNTIA SANTOS MALAGUTI DE SOUSA	2000	Parcial		PERMANENTE	01/03/2017		24
3674	2019	33002010249P8	DESIGN	ARQUITETURA, URBANISMO E DESIGN	USP	UNIVERSIDADE DE SÃO PAULO	DANIELA KUTSCHAT HANNS	2002	Parcial		PERMANENTE	01/03/2017		20
3675	2019	33002010249P8	DESIGN	ARQUITETURA, URBANISMO E DESIGN	USP	UNIVERSIDADE DE SÃO PAULO	DENISE DANTAS	2005	Dedicação Exclusiva		PERMANENTE	01/03/2017		20
3676	2019	33002010249P8	DESIGN	ARQUITETURA, URBANISMO E DESIGN	USP	UNIVERSIDADE DE SÃO PAULO	FERES LOURENCO KHOURY	1997	Parcial		COLABORADOR	01/03/2017		12
3677	2019	33002010249P8	DESIGN	ARQUITETURA, URBANISMO E DESIGN	USP	UNIVERSIDADE DE SÃO PAULO	GISELLE BEIGUELMAN	1991	Dedicação Exclusiva		PERMANENTE	01/03/2017		20
3678	2019	33002010249P8	DESIGN	ARQUITETURA, URBANISMO E DESIGN	USP	UNIVERSIDADE DE SÃO PAULO	LARA LEITE BARBOSA DE SENNE	2009	Dedicação Exclusiva		PERMANENTE	01/03/2017		20
3679	2019	33002010249P8	DESIGN	ARQUITETURA, URBANISMO E DESIGN	USP	UNIVERSIDADE DE SÃO PAULO	LUIS CLAUDIO PORTUGAL DO NASCIMENTO	1997	Dedicação Exclusiva		PERMANENTE	01/03/2017		20
3680	2019	33002010249P8	DESIGN	ARQUITETURA, URBANISMO E DESIGN	USP	UNIVERSIDADE DE SÃO PAULO	MARCOS DA COSTA BRAGA	2005	Dedicação Exclusiva		PERMANENTE	01/03/2017		30
3681	2019	33002010249P8	DESIGN	ARQUITETURA, URBANISMO E DESIGN	USP	UNIVERSIDADE DE SÃO PAULO	MARIA CECILIA LOSCHIAVO DOS SANTOS	1985	Dedicação Exclusiva		PERMANENTE	01/03/2017		20
